case,h,candidate_basis,status,error_message,candidate_kind,fit_scope,feature_family,feature_scope,active_stage_rows,training_sample_count,basis_row_count,compression_row_count,source_consistency_rows,velocity_stage_rows,active_velocity_rows,weak_row_structure_feature_rows,weak_row_structure_feature_rank,weak_row_structure_feature_condition,weak_row_structure_direction_count,weak_row_structure_feature_norm,source_jacobian_feature_used,active_velocity_feature_used,cross_gram_feature_used,hadamard_feature_used,commutator_feature_used,uses_final_stage_velocity_feature,target_row_count,stage_unknown_count,basis_rank,augmented_rank,independent_target_rank,basis_condition,target_jacobian_norm,oracle_correction_norm,weak_row_structure_projected_correction_norm,weak_row_structure_correction_residual_norm,weak_row_structure_correction_relative_residual,max_weak_row_structure_row_relative_residual,projection_residual_norm,projection_relative_residual,max_row_relative_residual,min_row_relative_residual,value_residual_norm,value_level_balance_ok,meaningful_nonfinal_energy,target_jacobian_used_for_capacity_fit,target_direction_oracle_used_for_formula,endpoint_boundary_source_removed,target_terminal_boundary_row_used,terminal_row_replacement_used,projection_used,accepted_h_sweep_present,full_tfe_stage_replacement,weak_row_structure_capacity_spans_target,blocking_gap,next_repair_target,notes
cylindrical_smooth,0.04,universal_weak_row_structure_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_weak_row_structure_capacity_gap_not_full_tfe,,universal_weak_row_structure_capacity_nonfinal_component_diagonal_value_fit,all_case_h_weak_row_structure_capacity_oracle_fit,weak_source_active_cross_hadamard_rows_perp,cross-Gram weighted source/active Hadamard weak-row structure rows,"0,1",6,24,8,16,24,16,256,0,inf,256,7.9346215281701848e-17,True,True,True,True,False,False,8,132,24,28,4,8.6132143302211489e+02,3.7127280938507345e-01,3.6499396871481160e-01,2.5798048478817970e-01,2.5819888974716138e-01,7.0740590770941025e-01,9.9214876647798067e-01,2.5819888974716138e-01,6.9544249732375352e-01,9.9030198830521510e-01,2.0823794208322781e-14,2.6003532570117728e-19,True,True,True,False,True,True,False,False,False,False,False,"The tested source/active cross-Gram, Hadamard, and shifted-commutator weak-row structures do not reproduce the local correction.",derive a revised analytical weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests target-free algebraic weak-row structure features built from source Jacobian rows and active non-final velocity rows. The target Jacobian is used only to evaluate capacity, so this is not an accepted full-TFE stage replacement."
cylindrical_smooth,0.04,universal_weak_row_structure_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_weak_row_structure_capacity_gap_not_full_tfe,,universal_weak_row_structure_capacity_nonfinal_component_diagonal_value_fit,all_case_h_weak_row_structure_capacity_oracle_fit,weak_source_active_shifted_commutator_rows_perp,shifted source/active commutator-like weak-row structure products,"0,1",6,24,8,16,24,16,256,54,5.5710722573541956e+04,256,6.5023212115593743e-01,True,True,False,False,True,False,8,132,24,29,5,2.2905111801085504e+03,3.7127280938507345e-01,3.6499396871481160e-01,2.3891343179975513e-01,2.7593653129633328e-01,7.5600298894784357e-01,9.9214876647798067e-01,2.7593653129633322e-01,7.4321772109667150e-01,9.9030198830521510e-01,2.6876327132174029e-15,2.6003532570117728e-19,True,True,True,False,True,True,False,False,False,False,False,"The tested source/active cross-Gram, Hadamard, and shifted-commutator weak-row structures do not reproduce the local correction.",derive a revised analytical weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests target-free algebraic weak-row structure features built from source Jacobian rows and active non-final velocity rows. The target Jacobian is used only to evaluate capacity, so this is not an accepted full-TFE stage replacement."
cylindrical_smooth,0.04,universal_weak_row_structure_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_weak_row_structure_capacity_gap_not_full_tfe,,universal_weak_row_structure_capacity_nonfinal_component_diagonal_value_fit,all_case_h_weak_row_structure_capacity_oracle_fit,active_plus_weak_source_active_shifted_commutator_rows_perp,active non-final velocity plus shifted source/active commutator-like weak-row structure products,"0,1",6,24,8,16,24,16,272,62,2.9924450692732215e+04,272,4.0525056213881987e+00,True,True,False,False,True,False,8,132,24,29,5,2.2905111801079365e+03,3.7127280938507345e-01,3.6499396871481160e-01,2.3891343179975835e-01,2.7593653129633305e-01,7.5600298894784301e-01,9.9214876647798067e-01,2.7593653129633305e-01,7.4321772109667106e-01,9.9030198830521510e-01,7.7358591374438157e-15,2.6003532570117728e-19,True,True,True,False,True,True,False,False,False,False,False,"The tested source/active cross-Gram, Hadamard, and shifted-commutator weak-row structures do not reproduce the local correction.",derive a revised analytical weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests target-free algebraic weak-row structure features built from source Jacobian rows and active non-final velocity rows. The target Jacobian is used only to evaluate capacity, so this is not an accepted full-TFE stage replacement."
cylindrical_smooth,0.04,case_local_weak_row_structure_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_weak_row_structure_capacity_gap_not_full_tfe,,case_local_weak_row_structure_capacity_nonfinal_full_component_value_fit,case_local_weak_row_structure_capacity_oracle_fit,weak_active_cross_gram_rows_perp,source/active cross-Gram weighted non-final velocity rows residualized against source rows,"0,1",1,24,8,16,24,16,16,0,inf,16,1.7653290626082737e-15,True,True,True,False,False,False,8,132,24,32,8,4.3910180001351690e+09,3.7127280938507345e-01,3.6464473007330461e-01,7.2990541876618463e-03,3.6457167056451162e-01,9.9979964194524817e-01,9.9999729191293241e-01,3.6457167056451156e-01,9.8195090334877810e-01,9.9958580208054670e-01,9.4619200564944972e-01,1.8913227921974338e-33,True,True,True,False,True,True,False,False,False,False,False,"The tested source/active cross-Gram, Hadamard, and shifted-commutator weak-row structures do not reproduce the local correction.",derive a revised analytical weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests target-free algebraic weak-row structure features built from source Jacobian rows and active non-final velocity rows. The target Jacobian is used only to evaluate capacity, so this is not an accepted full-TFE stage replacement."
cylindrical_smooth,0.04,case_local_weak_row_structure_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_weak_row_structure_capacity_gap_not_full_tfe,,case_local_weak_row_structure_capacity_nonfinal_full_component_value_fit,case_local_weak_row_structure_capacity_oracle_fit,weak_source_active_hadamard_rows_perp,pairwise source-row and non-final velocity-row Hadamard products residualized against source rows,"0,1",1,24,8,16,24,16,256,56,3.4482174569027862e+04,256,3.2670137715705483e-01,True,True,False,True,False,False,8,132,24,28,4,8.6132133764578657e+02,3.7127280938507345e-01,3.6464473007330461e-01,2.5748614041063600e-01,2.5819888974716110e-01,7.0808342601099794e-01,9.9214876647920236e-01,2.5819888974716110e-01,6.9544249732375274e-01,9.9030198830521510e-01,6.4582167909721291e-13,1.8913227921974338e-33,True,True,True,False,True,True,False,False,False,False,False,"The tested source/active cross-Gram, Hadamard, and shifted-commutator weak-row structures do not reproduce the local correction.",derive a revised analytical weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests target-free algebraic weak-row structure features built from source Jacobian rows and active non-final velocity rows. The target Jacobian is used only to evaluate capacity, so this is not an accepted full-TFE stage replacement."
cylindrical_smooth,0.04,case_local_weak_row_structure_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_weak_row_structure_capacity_gap_not_full_tfe,,case_local_weak_row_structure_capacity_nonfinal_full_component_value_fit,case_local_weak_row_structure_capacity_oracle_fit,active_plus_weak_source_active_hadamard_rows_perp,active non-final velocity plus source/active Hadamard weak-row structure rows,"0,1",1,24,8,16,24,16,272,64,1.8984704541502515e+05,272,4.0133195474365504e+00,True,True,False,True,False,False,8,132,24,28,4,8.6132133764588536e+02,3.7127280938507345e-01,3.6464473007330461e-01,2.5748614041064860e-01,2.5819888974716110e-01,7.0808342601099794e-01,9.9214876647920236e-01,2.5819888974716110e-01,6.9544249732375274e-01,9.9030198830521510e-01,1.2069709390395957e-14,1.8913227921974338e-33,True,True,True,False,True,True,False,False,False,False,False,"The tested source/active cross-Gram, Hadamard, and shifted-commutator weak-row structures do not reproduce the local correction.",derive a revised analytical weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests target-free algebraic weak-row structure features built from source Jacobian rows and active non-final velocity rows. The target Jacobian is used only to evaluate capacity, so this is not an accepted full-TFE stage replacement."
cylindrical_smooth,0.04,case_local_weak_row_structure_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_weak_row_structure_capacity_gap_not_full_tfe,,case_local_weak_row_structure_capacity_nonfinal_full_component_value_fit,case_local_weak_row_structure_capacity_oracle_fit,weak_source_active_cross_hadamard_rows_perp,cross-Gram weighted source/active Hadamard weak-row structure rows,"0,1",1,24,8,16,24,16,256,0,inf,256,7.9346215281701848e-17,True,True,True,True,False,False,8,132,24,28,4,8.6132133764571006e+02,3.7127280938507345e-01,3.6464473007330461e-01,2.5748614041066936e-01,2.5819888974716110e-01,7.0808342601099794e-01,9.9214876647920236e-01,2.5819888974716110e-01,6.9544249732375274e-01,9.9030198830521510e-01,6.4610030277758355e-13,1.8913227921974338e-33,True,True,True,False,True,True,False,False,False,False,False,"The tested source/active cross-Gram, Hadamard, and shifted-commutator weak-row structures do not reproduce the local correction.",derive a revised analytical weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests target-free algebraic weak-row structure features built from source Jacobian rows and active non-final velocity rows. The target Jacobian is used only to evaluate capacity, so this is not an accepted full-TFE stage replacement."
cylindrical_smooth,0.04,case_local_weak_row_structure_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_weak_row_structure_capacity_gap_not_full_tfe,,case_local_weak_row_structure_capacity_nonfinal_full_component_value_fit,case_local_weak_row_structure_capacity_oracle_fit,weak_source_active_shifted_commutator_rows_perp,shifted source/active commutator-like weak-row structure products,"0,1",1,24,8,16,24,16,256,54,5.5710722573541956e+04,256,6.5023212115593743e-01,True,True,False,False,True,False,8,132,24,29,5,2.2905110094198758e+03,3.7127280938507345e-01,3.6464473007330461e-01,2.3837955001715352e-01,2.7593653129633305e-01,7.5672705112414884e-01,9.9214876647920236e-01,2.7593653129633305e-01,7.4321772109667106e-01,9.9030198830521510e-01,6.4582507992116158e-13,1.8913227921974338e-33,True,True,True,False,True,True,False,False,False,False,False,"The tested source/active cross-Gram, Hadamard, and shifted-commutator weak-row structures do not reproduce the local correction.",derive a revised analytical weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests target-free algebraic weak-row structure features built from source Jacobian rows and active non-final velocity rows. The target Jacobian is used only to evaluate capacity, so this is not an accepted full-TFE stage replacement."
cylindrical_smooth,0.04,case_local_weak_row_structure_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_weak_row_structure_capacity_gap_not_full_tfe,,case_local_weak_row_structure_capacity_nonfinal_full_component_value_fit,case_local_weak_row_structure_capacity_oracle_fit,active_plus_weak_source_active_shifted_commutator_rows_perp,active non-final velocity plus shifted source/active commutator-like weak-row structure products,"0,1",1,24,8,16,24,16,272,62,2.9924450692732215e+04,272,4.0525056213881987e+00,True,True,False,False,True,False,8,132,24,29,5,2.2905110094204315e+03,3.7127280938507345e-01,3.6464473007330461e-01,2.3837955001715630e-01,2.7593653129633300e-01,7.5672705112414873e-01,9.9214876647920236e-01,2.7593653129633305e-01,7.4321772109667106e-01,9.9030198830521510e-01,8.8697503338919290e-15,1.8913227921974338e-33,True,True,True,False,True,True,False,False,False,False,False,"The tested source/active cross-Gram, Hadamard, and shifted-commutator weak-row structures do not reproduce the local correction.",derive a revised analytical weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests target-free algebraic weak-row structure features built from source Jacobian rows and active non-final velocity rows. The target Jacobian is used only to evaluate capacity, so this is not an accepted full-TFE stage replacement."
cylindrical_smooth,0.04,universal_weak_row_structure_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_weak_row_structure_capacity_gap_not_full_tfe,,universal_weak_row_structure_capacity_nonfinal_full_component_value_fit,all_case_h_weak_row_structure_capacity_oracle_fit,weak_active_cross_gram_rows_perp,source/active cross-Gram weighted non-final velocity rows residualized against source rows,"0,1",6,24,8,16,24,16,16,0,inf,16,1.7653290626082737e-15,True,True,True,False,False,False,8,132,24,32,8,4.3910179828348408e+09,3.7127280938507345e-01,3.6464472482720589e-01,7.2987920993790190e-03,3.6457167056451162e-01,9.9979965632924239e-01,9.9999729958566408e-01,3.6457167056451162e-01,9.8195090334877821e-01,9.9958580208054659e-01,9.4619200564944972e-01,3.0619550613943693e-28,True,True,True,False,True,True,False,False,False,False,False,"The tested source/active cross-Gram, Hadamard, and shifted-commutator weak-row structures do not reproduce the local correction.",derive a revised analytical weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests target-free algebraic weak-row structure features built from source Jacobian rows and active non-final velocity rows. The target Jacobian is used only to evaluate capacity, so this is not an accepted full-TFE stage replacement."
cylindrical_smooth,0.04,universal_weak_row_structure_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_weak_row_structure_capacity_gap_not_full_tfe,,universal_weak_row_structure_capacity_nonfinal_full_component_value_fit,all_case_h_weak_row_structure_capacity_oracle_fit,weak_source_active_hadamard_rows_perp,pairwise source-row and non-final velocity-row Hadamard products residualized against source rows,"0,1",6,24,8,16,24,16,256,56,3.4482174569027862e+04,256,3.2670137715705483e-01,True,True,False,True,False,False,8,132,24,31,7,8.6132117349174746e+02,3.7127280938507345e-01,3.6464472482720589e-01,2.5748613133072668e-01,2.5819889139313540e-01,7.0808344071201923e-01,9.9214869370241221e-01,2.5819889139311375e-01,6.9544250175702282e-01,9.9030200126209422e-01,1.5438571163007348e-06,3.0619550613943693e-28,True,True,True,False,True,True,False,False,False,False,False,"The tested source/active cross-Gram, Hadamard, and shifted-commutator weak-row structures do not reproduce the local correction.",derive a revised analytical weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests target-free algebraic weak-row structure features built from source Jacobian rows and active non-final velocity rows. The target Jacobian is used only to evaluate capacity, so this is not an accepted full-TFE stage replacement."
